No.	T	dL
6718	505.9655151	68.09477234
6719	506.056488	68.10861969
6720	506.2490845	68.114151
6721	506.2944031	68.13628387
6722	506.3334351	68.14182281
6723	506.4425659	68.15566254
6724	506.4666443	68.15288544
6725	506.5380859	68.18331909
6726	506.5825195	68.21652985
6727	506.734436	68.21929932
6728	506.9037476	68.23036957
6729	507.0068054	68.26079559
6730	507.0121155	68.24973297
6731	507.0842896	68.28848267
6732	507.1038818	68.27741241
6733	507.3204651	68.29677582
6734	507.276886	68.32720947
6735	507.3370667	68.35211945
6736	507.5416565	68.33275604
6737	507.5168152	68.34658051
6738	507.5686646	68.36872101
6739	507.6935425	68.3631897
6740	507.7989197	68.37425232
6741	507.9222107	68.40468597
6742	508.0011597	68.38809204
6743	508.1043091	68.44619751
6744	508.0981445	68.4406662
6745	508.1591797	68.44343567
6746	508.2471314	68.47663879
6747	508.381012	68.48770905
6748	508.4350891	68.54857635
6749	508.4839783	68.4987793
6750	508.531311	68.5375061
6751	508.6104126	68.53474426
6752	508.7516174	68.56518555
6753	508.8743591	68.5956192
6754	508.920044	68.60391235
6755	508.9975586	68.61222076
6756	509.1208496	68.63159943
6757	509.2870483	68.6537323
6758	509.3215332	68.6758728
6759	509.4463806	68.66480255
6760	509.4840088	68.70630646
6761	509.627594	68.72014618
6762	509.6756897	68.75887299
6763	509.7764587	68.75611115
6764	509.9868469	68.76441956
6765	509.9515076	68.76164246
6766	510.0236511	68.78100586
6767	510.0845337	68.81145477
6768	510.2393494	68.79762268
6769	510.2492676	68.82805634
6770	510.4197388	68.83082581
6771	510.4619446	68.85018921
6772	510.6279602	68.88339233
6773	510.7293701	68.86125946
6774	510.8729858	68.90553284
6775	510.9143066	68.88893127
6776	511.0097046	68.94426727
6777	511.0705872	68.96087646
6778	511.0780335	68.96087646
6779	511.1374512	68.98854065
6780	511.1457214	68.99684906
6781	511.2148743	69.00791931
6782	511.2666321	69.00237274
6783	511.3313599	69.05219269
6784	511.5191345	69.05771637
6785	511.6895447	69.07984924
6786	511.5987854	69.10753632
6787	511.6438904	69.09922791
6788	511.6941223	69.12412262
6789	511.7910461	69.11029816
6790	511.8751831	69.14626312
6791	512.0516968	69.15457153
6792	512.1794434	69.16010284
6793	512.2208252	69.19330597
6794	512.3327637	69.17670441
6795	512.3890381	69.21544647
6796	512.5527954	69.20437622
6797	512.6240845	69.20437622
6798	512.6813355	69.25141907
6799	512.7285156	69.2486496
6800	512.824646	69.25971985
6801	512.9771118	69.27908325
6802	513.1565552	69.31228638
6803	513.3023682	69.31228638
6804	513.3413086	69.32335663
6805	513.4464722	69.33441925
6806	513.5050049	69.35103607
6807	513.6238403	69.39253235
6808	513.7107544	69.38700104
6809	513.7340088	69.38700104
6810	513.9457398	69.41744232
6811	513.9780273	69.45894623
6812	514.0215454	69.48661804
6813	514.0373535	69.47554779
6814	514.1859741	69.47830963
6815	514.1589966	69.49492645
6816	514.2896118	69.51982117
6817	514.4555664	69.50598907
6818	514.5289917	69.53642273
6819	514.5996704	69.55856323
6820	514.7384644	69.58622742
6821	514.7977295	69.61667633
6822	514.9179077	69.60005951
6823	514.947937	69.59729767
6824	515.0184326	69.59453583
6825	515.1273193	69.59453583
6826	515.0911865	69.63050079
6827	515.1115723	69.61389923
6828	515.2166138	69.6526413
6829	515.3336182	69.6526413
6830	515.4568481	69.69137573
6831	515.6623535	69.70798492
6832	515.779419	69.70522308
6833	515.8274536	69.71904755
6834	515.883728	69.73842621
6835	515.9910278	69.77992249
6836	516.0473023	69.77162933
6837	516.0825195	69.8075943
6838	516.2183838	69.79928589
6839	516.2927246	69.82419586
6840	516.2874146	69.85186768
6841	516.4239502	69.8297348
6842	516.5447998	69.85462952
6843	516.7712402	69.87677002
6844	516.8238525	69.90444946
6845	516.7712402	69.90997314
6846	516.7766113	69.91828156
6847	516.8756104	69.95979309
6848	517.0563965	69.94872284
6849	517.1561279	69.95979309
6850	517.2799072	69.97085571
6851	517.3391113	69.9985199
6852	517.402832	70.00682831
6853	517.3849487	69.99575806
6854	517.4636231	70.03726959
6855	517.4074097	70.03449249
6856	517.6068726	70.05109406
6857	517.7636108	70.03449249
6858	517.8740234	70.06492615
6859	518.0102539	70.11474609
6860	517.9961548	70.12026978
6861	518.1400757	70.14517975
6862	518.2128296	70.14240265
6863	518.3357544	70.16178131
6864	518.4504395	70.1756134
6865	518.4842529	70.18667603
6866	518.4752808	70.18667603
6867	518.5007935	70.20051575
6868	518.6821899	70.2309494
6869	518.7279053	70.23925781
6870	518.8186646	70.27246094
6871	518.8793945	70.25585938
6872	518.9828491	70.25863647
6873	518.951355	70.29736328
6874	519.1357422	70.31673431
6875	519.2391968	70.33611298
6876	519.3036499	70.33887482
6877	519.362915	70.36100769
6878	519.6237793	70.35547638
6879	519.7466431	70.38314819
6880	519.8073731	70.38314819
6881	519.8425903	70.40804291
6882	519.8793335	70.43295288
6883	519.8778076	70.43018341
6884	520.038208	70.45509338
6885	520.0592651	70.47169495
6886	520.2180786	70.46893311
6887	520.2945557	70.48275757
6888	520.3118286	70.47445679
6889	520.4864502	70.52149963
6890	520.5111694	70.50213623
6891	520.6227417	70.54086304
6892	520.7906494	70.56577301
6893	520.838562	70.55193329
6894	521.0019531	70.60451508
6895	520.9899292	70.60175323
6896	521.1030884	70.62111664
6897	521.0543213	70.64048004
6898	521.1779785	70.66539001
6899	521.3210449	70.65431976
6900	521.3578491	70.65431976
6901	521.4768677	70.67922974
6902	521.4912109	70.66539001
6903	521.7450562	70.72626495
6904	521.7541504	70.70136261
6905	521.7533569	70.75393677
6906	521.916626	70.79820251
6907	521.992981	70.78436279
6908	522.0327148	70.81481171
6909	522.2521362	70.78990936
6910	522.2872925	70.82311249
6911	522.3712158	70.83970642
6912	522.3728027	70.86738586
6913	522.5488281	70.87845612
6914	522.5831909	70.88674927
6915	522.6034546	70.90335846
6916	522.621521	70.87845612
6917	522.7405396	70.91165924
6918	522.838562	70.92825317
6919	522.8566284	70.92549133
6920	523.0317993	70.97807312
6921	523.0730591	70.96976471
6922	523.2744141	71.01127625
6923	523.4780273	71.00296783
6924	523.4002686	71.0195694
6925	523.5222168	71.01679993
6926	523.5574341	71.06384277
6927	523.677124	71.06938171
6928	523.8501587	71.06384277
6929	523.7902832	71.09427643
6930	523.9691773	71.1191864
6931	523.9946899	71.12471771
6932	524.1235352	71.14685822
6933	524.2453613	71.15792847
6934	524.3374023	71.18836975
6935	524.3688965	71.21880341
6936	524.428772	71.21880341
6937	524.5170898	71.19944
6938	524.5575562	71.22986603
6939	524.7004395	71.26860809
6940	524.852417	71.26584625
6941	524.9684448	71.29074097
6942	525.0006714	71.32118988
6943	525.0671997	71.3322525
6944	525.1832275	71.34055328
6945	525.2678223	71.35439301
6946	525.3987427	71.37098694
6947	525.4593506	71.37098694
6948	525.4406738	71.39311981
6949	525.5551148	71.39035797
6950	525.5655518	71.4235611
6951	525.6456909	71.42632294
6952	525.7264404	71.44846344
6953	525.861084	71.45123291
6954	525.9786377	71.46230316
6955	526.1970215	71.48721313
6956	526.2680664	71.48997498
6957	526.3406982	71.51210785
6958	526.4714966	71.51210785
6959	526.413269	71.56192017
6960	526.4723511	71.53977966
6961	526.6519165	71.54807281
6962	526.7835083	71.58405304
6963	526.7253418	71.57298279
6964	526.7349243	71.62555695
6965	526.835144	71.6227951
6966	526.9960327	71.63109589
6967	527.1223145	71.66152954
6968	527.2576904	71.65876007
6969	527.262207	71.70027161
6970	527.3505249	71.71134186
6971	527.4498901	71.73347473
6972	527.489502	71.73347473
6973	527.6541138	71.7915802
6974	527.7407837	71.7722168
6975	527.8327637	71.78881836
6976	528.0010986	71.81371307
6977	528.0952148	71.81649017
6978	528.1071777	71.84140015
6979	528.1834717	71.83585358
6980	528.3068237	71.85522461
6981	528.3203125	71.88289642
6982	528.3345337	71.89396667
6983	528.2993774	71.93546295
6984	528.4346314	71.91887665
6985	528.5976563	71.93546295
6986	528.7890015	71.96315002
6987	528.9572144	71.96037292
6988	529.0394287	71.9852829
6989	529.1074829	71.96591187
6990	529.128418	72.0074234
6991	529.2397461	72.0074234
6992	529.279419	71.99357605
6993	529.3205566	72.04891968
6994	529.2756958	72.04891968
6995	529.3757935	72.09873199
6996	529.4648438	72.09042358
6997	529.6673584	72.12917328
6998	529.8130493	72.10979462
6999	529.8063355	72.11533356
7000	530.0170288	72.15130615
7001	530.0409546	72.14299774
7002	530.0812988	72.17344666
7003	530.1732788	72.19281006
7004	530.300293	72.20941162
7005	530.4511719	72.20388031
7006	530.562561	72.22048187
7007	530.5274658	72.25644684
7008	530.4960938	72.25092316
7009	530.5983887	72.26199341
7010	530.6716919	72.25921631
7011	530.6783447	72.28964996
7012	530.8800049	72.26475525
7013	531.0063477	72.30348969
7014	531.1407471	72.34499359
7015	531.2603149	72.353302
7016	531.3917236	72.38926697
7017	531.4366455	72.38374329
7018	531.4515381	72.42523956
7019	531.5471802	72.4307785
7020	531.6621704	72.43908691
7021	531.6315918	72.44460297
7022	531.7585449	72.45567322
7023	531.8063355	72.47781372
7024	531.8727417	72.4861145
7025	531.9736328	72.53869629
7026	532.0325928	72.54145813
7027	532.1087036	72.56359863
7028	532.1207886	72.59403992
7029	532.2797852	72.57189941
7030	532.4545288	72.5774231
7031	532.3880615	72.59126282
7032	532.4993897	72.60233307
7033	532.6263428	72.59680176
7034	532.8070679	72.61340332
7035	532.9414673	72.63831329
7036	533.0183716	72.62724304
7037	533.1474609	72.67427826
7038	533.2206421	72.67427826
7039	533.343811	72.6770401
7040	533.328186	72.71302032
7041	533.4237671	72.74068451
7042	533.5118408	72.74622345
7043	533.6185913	72.74899292
7044	533.845459	72.77942657
7045	533.873169	72.80156708
7046	533.9821777	72.82369995
7047	534.0568237	72.82923126
7048	534.1193237	72.82646942
7049	534.133667	72.83753967
7050	534.1955566	72.84583282
7051	534.335083	72.86244202
7052	534.3508301	72.8928833
7053	534.3762817	72.89564514
7054	534.5104981	72.92331696
7055	534.5739136	72.90671539
7056	534.6501465	72.91777802
7057	534.7299805	72.92884827
7058	534.7785034	72.96481323
7059	534.9678955	72.98972321
7060	535.0507813	72.99801636
7061	535.1917725	73.02292633
7062	535.2873535	72.99250031
7063	535.2544556	73.04228973
7064	535.4388428	73.02570343
7065	535.4887695	73.05613708
7066	535.4335327	73.08934021
7067	535.520813	73.08656311
7068	535.5842896	73.10870361
7069	535.7595825	73.12254333
7070	535.8036499	73.12531281
7071	535.8826904	73.15021515
7072	535.8565674	73.16958618
7073	536.0213623	73.14190674
7074	536.0892334	73.18341827
7075	536.2518921	73.22769165
7076	536.4517822	73.2166214
7077	536.6308594	73.23322296
7078	536.6061401	73.24707031
7079	536.6867065	73.27196503
7080	536.8463745	73.28027344
7081	536.8427124	73.28856659
7082	536.8574829	73.32176971
7083	537.0119019	73.31900024
7084	537.079834	73.31900024
7085	537.0656738	73.31900024
7086	537.2080689	73.34944153
7087	537.2319336	73.36051178
7088	537.4056397	73.37711334
7089	537.4779663	73.39095306
7090	537.5174561	73.42138672
7091	537.6696777	73.44075012
7092	537.8156738	73.44905853
7093	537.8799439	73.4656601
7094	537.8984985	73.49886322
7095	537.9835205	73.49609375
7096	538.1101685	73.52929688
7097	538.1743774	73.53206635
7098	538.2935791	73.55142975
7099	538.3167114	73.57080841
7100	538.5001221	73.59294128
7101	538.5947266	73.59294128
7102	538.6304932	73.5846405
7103	538.6461792	73.58187866
7104	538.838562	73.6233902
7105	538.9368286	73.65104675
7106	538.9912109	73.662117
7107	539.0092163	73.69532013
7108	539.0055542	73.73130035
7109	539.048645	73.73959351
7110	539.2119141	73.72852325
7111	539.270752	73.74790192
7112	539.4056397	73.77557373
7113	539.5345459	73.80600739
7114	539.6210327	73.79217529
7115	539.6403198	73.80600739
7116	539.7319946	73.81154633
7117	539.8110352	73.85027313
7118	539.9474487	73.8004837
7119	539.9898071	73.85858154
7120	540.1172485	73.87241364
7121	540.1657105	73.89454651
7122	540.1619873	73.92223358
7123	540.2714844	73.92223358
7124	540.3630981	73.93052673
7125	540.5591431	73.94159698
7126	540.5829468	73.9692688
7127	540.8361816	73.98587036
7128	540.901062	73.95543671
7129	540.9866333	73.98309326
7130	541.0410767	74.00800323
7131	541.1966553	74.0246048
7132	541.2167358	74.03843689
7133	541.3009644	74.07164001
7134	541.2935181	74.09654999
7135	541.2897949	74.10208893
7136	541.4119263	74.08825684
7137	541.4767456	74.10485077
7138	541.6555176	74.13529205
7139	541.7410278	74.12975311
7140	541.6591797	74.15189362
7141	541.7142944	74.17125702
7142	541.8625488	74.18232727
7143	541.902771	74.20723724
7144	542.0383301	74.2155304
7145	542.227356	74.24044037
7146	542.4165039	74.26257324
7147	542.5565796	74.27641296
7148	542.4768066	74.26535034
7149	542.5803223	74.26535034
7150	542.6435547	74.32068634
7151	542.755188	74.33451843
7152	542.9019165	74.33728027
7153	542.9569702	74.32621002
7154	543.0247192	74.3151474
7155	543.1253052	74.36219025
7156	543.1303711	74.36219025
7157	543.2867432	74.37602997
7158	543.277771	74.3732605
7159	543.4564209	74.42306519
7160	543.4624634	74.42306519
7161	543.5130005	74.450737
7162	543.5361328	74.45626831
7163	543.7064819	74.44520569
7164	543.9067993	74.50054169
7165	544.0250855	74.50054169
7166	544.1002197	74.53374481
7167	544.2833252	74.56141663
7168	544.2355957	74.5475769
7169	544.2878418	74.54481506
7170	544.4016113	74.56695557
7171	544.4404907	74.60569
7172	544.5169678	74.61676025
7173	544.5527344	74.62229156
7174	544.6174927	74.65274048
7175	544.812439	74.64996338
7176	544.8703613	74.65550232
7177	544.927002	74.6831665
7178	545.0332642	74.70530701
7179	545.0415039	74.72190857
7180	545.0438843	74.71637726
7181	545.046814	74.74680328
7182	545.2335205	74.74958038
7183	545.4745483	74.78278351
7184	545.4790039	74.76894379
7185	545.5266113	74.79385376
7186	545.6760254	74.80769348
7187	545.7988281	74.84365845
7188	545.8858032	74.86579895
7189	545.9736328	74.86026001
7190	546.2005005	74.89347076
7191	546.2525024	74.87686157
7192	546.2049561	74.90731049
7193	546.3231812	74.90453339
7194	546.439209	74.90453339
7195	546.4733887	74.95987701
7196	546.501648	74.92389679
7197	546.5492554	74.94603729
7198	546.6636353	74.97371674
7199	546.7983398	75.0096817
7200	546.8667603	75.01522064
7201	546.9812622	75.04013062
7202	547.0845947	75.06226349
7203	547.242981	75.05119324
7204	547.2437134	75.08440399
7205	547.3790894	75.06502533
7206	547.3499756	75.13973999
7207	547.4020996	75.13973999
7208	547.4927979	75.13973999
7209	547.5886841	75.1784668
7210	547.7068481	75.18953705
7211	547.802002	75.20615387
7212	547.9944458	75.23935699
7213	548.0435181	75.24488068
7214	548.1201782	75.24211884
7215	548.2272339	75.25042725
7216	548.3446045	75.2587204
7217	548.4806519	75.27532196
7218	548.5831909	75.29746246
7219	548.6537476	75.32512665
7220	548.7243652	75.3361969
7221	548.7095337	75.32235718
7222	548.8009033	75.34449005
7223	548.8254395	75.38324738
7224	548.8751831	75.36386871
7225	548.9488525	75.40814209
7226	549.1286011	75.39707184
7227	549.1768799	75.43858337
7228	549.2363892	75.44410706
7229	549.3314819	75.44134521
7230	549.3560181	75.46901703
7231	549.5388184	75.47731018
7232	549.624939	75.48561859
7233	549.6599121	75.49668884
7234	549.7683716	75.53542328
7235	549.8991699	75.56863403
7236	549.9577637	75.56309509
7237	550.0409546	75.5714035
7238	550.2594605	75.59354401
7239	550.4873047	75.62120056
7240	550.531189	75.62950897
7241	550.536499	75.62397003
7242	550.5007935	75.64333344
7243	550.4873047	75.63781738
7244	550.5996094	75.68484497
7245	550.6270752	75.67931366
7246	550.793457	75.69038391
7247	550.8380127	75.70422363
7248	550.9396973	75.73188019
7249	551.1491089	75.74572754
7250	551.2330933	75.75956726
7251	551.430542	75.78170013
7252	551.3719482	75.81213379
7253	551.3748779	75.78999329
7254	551.5345459	75.81490326
7255	551.6213989	75.83149719
7256	551.7180786	75.84811401
7257	551.7328491	75.8536377
7258	551.8345337	75.85087585
7259	551.9897461	75.87300873
7260	552.0499268	75.88407898
7261	552.2042847	75.89514923
7262	552.1679077	75.92281342
7263	552.2145996	75.92281342
7264	552.3460693	75.93388367
7265	552.4373779	75.95878601
7266	552.5955811	75.97814941
7267	552.6815186	76.01412964
7268	552.7432861	76.01412964
7269	552.7223511	76.04180145
7270	552.8952637	76.02519989
7271	553.0593872	76.01412964
7272	553.1290894	76.07223511
7273	553.1936646	76.0667038
7274	553.133606	76.08885193
7275	553.2908936	76.10544586
7276	553.3063965	76.12480927
7277	553.5692139	76.14971924
7278	553.6686401	76.15248108
7279	553.7182617	76.1856842
7280	553.6731567	76.18292236
7281	553.8029175	76.16355133
7282	553.8696899	76.21059418
7283	553.9008789	76.2216568
7284	553.9928589	76.23825836
7285	554.1428223	76.2437973
7286	554.1918335	76.23825836
7287	554.2942505	76.2797699
7288	554.2495728	76.30744171
7289	554.4187622	76.34064484
7290	554.5619507	76.3212738
7291	554.5136108	76.35171509
7292	554.5597534	76.34064484
7293	554.8468018	76.37384796
7294	554.8868408	76.40428925
7295	554.9818115	76.38769531
7296	554.9588013	76.40428925
7297	555.0374756	76.41259003
7298	555.1124268	76.42919159
7299	555.3222656	76.48176575
7300	555.3296509	76.50389862
7301	555.4683838	76.49559784
7302	555.5187988	76.50113678
7303	555.6070557	76.52603912
7304	555.8051758	76.52051544
7305	555.8242798	76.52880096
7306	555.9719849	76.54541016
7307	556.1017456	76.57584381
7308	556.0460815	76.5703125
7309	556.1328125	76.57585907
7310	556.2025147	76.61181641
7311	556.2314453	76.6256485
7312	556.381958	76.65608978
7313	556.5799561	76.66716003
7314	556.5872803	76.67269135
7315	556.6429443	76.69206238
7316	556.6466675	76.67822266
7317	556.7660523	76.66992188
7318	556.986145	76.69206238
7319	556.9713745	76.73356628
7320	557.1218872	76.72803497
7321	557.2589722	76.76400757
7322	557.4384155	76.79719543
7323	557.4620972	76.81104279
7324	557.6192017	76.82764435
7325	557.6585083	76.80828094
7326	557.7607422	76.84978485
7327	557.7614746	76.84701538
7328	557.6682129	76.86915588
7329	557.7823486	76.89405823
7330	557.935669	76.90235901
7331	557.9793701	76.90512848
7332	558.1424561	76.90790558
7333	558.1883545	76.8968277
7334	558.2958984	76.9383316
7335	558.4483643	76.96600342
7336	558.5678101	76.99920654
7337	558.6196289	76.98260498
7338	558.6744385	77.03240967
7339	558.7781982	77.04072571
7340	558.855957	77.06008148
7341	558.9626465	77.06838226
7342	558.947937	77.05455017
7343	559.1560059	77.06838226
7344	559.2234497	77.09882355
7345	559.3034668	77.12924957
7346	559.4049072	77.14033508
7347	559.381958	77.14862823
7348	559.4382935	77.18183136
7349	559.4494019	77.17906189
7350	559.6064453	77.20674896
7351	559.6730347	77.17630005
7352	559.8078613	77.18183136
7353	559.8175659	77.21781158
7354	559.9205933	77.22610474
7355	560.1033936	77.24824524
7356	560.2662964	77.27313232
7357	560.3026123	77.29528046
7358	560.3493042	77.31465149
7359	560.4995728	77.32295227
7360	560.6054688	77.3201828
7361	560.7839356	77.34785461
7362	560.8484497	77.33125305
7363	560.8128662	77.37552643
7364	560.875	77.39766693
7365	560.9105225	77.4197998
7366	560.8949585	77.4336319
7367	561.0690918	77.41703033
7368	561.2030029	77.45300293
7369	561.2704468	77.46960449
7370	561.368103	77.50557709
7371	561.399231	77.51941681
7372	561.4718018	77.53047943
7373	561.6376343	77.52770233
7374	561.7418823	77.54986572
7375	561.8544312	77.53047943
7376	561.8945313	77.57475281
7377	561.8789673	77.58859253
7378	562.012146	77.60796356
7379	562.0750122	77.60520172
7380	562.163269	77.62456512
7381	562.2823486	77.62456512
7382	562.3527222	77.65499878
7383	562.4976807	77.66329956
7384	562.5657959	77.67160034
7385	562.5679321	77.7048111
7386	562.6508179	77.71864319
7387	562.7544556	77.71864319
7388	562.9247437	77.746315
7389	562.9675903	77.76844788
7390	563.1459351	77.77951813
7391	563.2398682	77.76844788
7392	563.2807007	77.80441284
7393	563.34729	77.80443573
7394	563.4848023	77.82656097
7395	563.5284424	77.84316254
7396	563.506958	77.83763123
7397	563.5839233	77.87081909
7398	563.7962647	77.87083435
7399	563.7852173	77.89020538
7400	563.9575195	77.89573669
7401	563.9419556	77.9372406
7402	563.9702148	77.94277954
7403	564.0892334	77.97598267
7404	564.2800293	77.9593811
7405	564.3377686	77.96491241
7406	564.3569946	77.99811554
7407	564.4517212	77.99811554
7408	564.5892334	77.9953537
7409	564.6720581	78.04515839
7410	564.7423096	78.04515839
7411	564.8695068	78.06452942
7412	564.9641724	78.09773254
7413	565.0307617	78.08943176
7414	565.1534424	78.11434174
7415	565.1209106	78.13645935
7416	565.3043823	78.13923645
7417	565.3435669	78.16137695
7418	565.4855347	78.16413879
7419	565.5402222	78.19458008
7420	565.6038208	78.18350983
7421	565.8270264	78.20841217
7422	565.8478394	78.21948242
7423	565.9727173	78.22502899
7424	566.0525513	78.21948242
7425	566.0872192	78.26098633
7426	566.1781616	78.26930237
7427	566.1744995	78.30249786
7428	566.2993774	78.32462311
7429	566.2736206	78.32463074
7430	566.5367432	78.3412323
7431	566.4938965	78.34677887
7432	566.5966797	78.36060333
7433	566.6867676	78.36060333
7434	566.7614746	78.36613464
7435	566.9395752	78.41594696
7436	566.9204102	78.41594696
7437	567.0415039	78.42424774
7438	567.2041626	78.3993454
7439	567.2589111	78.44361877
7440	567.3327026	78.44915009
7441	567.399231	78.47958374
7442	567.4169922	78.50725555
7443	567.5307617	78.49619293
7444	567.6380005	78.5321579
7445	567.6392822	78.51832581
7446	567.6326904	78.57366943
7447	567.7791138	78.55982971
7448	567.9666138	78.56259918
7449	568.0376587	78.60687256
7450	568.1035156	78.60134125
7451	568.2711182	78.65391541
7452	568.3774414	78.67604828
7453	568.3981934	78.67327881
7454	568.4276733	78.68157959
7455	568.515564	78.67327881
7456	568.6057129	78.68711853
7457	568.590271	78.70094299
7458	568.7157593	78.73139191
7459	568.8583374	78.74246216
7460	568.9463501	78.77012634
7461	569.1102295	78.76459503
7462	569.1863403	78.77566528
7463	569.2329102	78.81993866
7464	569.3067017	78.81993866
7465	569.4573364	78.83377075
7466	569.5776367	78.83100128
7467	569.7128296	78.84761047
7468	569.7682495	78.844841
7469	569.7800293	78.86696625
7470	569.9402466	78.91401672
7471	569.9801636	78.91124725
7472	570.0843506	78.94168854
7473	570.1928101	78.94168854
7474	570.2644653	78.94445801
7475	570.4009399	78.96936035
7476	570.3861694	78.96382141
7477	570.5006104	78.9942627
7478	570.6416626	79.01363373
7479	570.7007446	79.04960632
7480	570.7368774	79.04683685
7481	570.7515869	79.06896973
7482	570.8787231	79.0938797
7483	571.0396118	79.08557892
7484	571.1022949	79.1132431
7485	571.0860596	79.11878204
7486	571.1967773	79.13261414
7487	571.2838745	79.12431335
7488	571.3546753	79.16581726
7489	571.4174194	79.1879425
7490	571.5517578	79.19902802
7491	571.7252808	79.20178986
7492	571.8543701	79.19348907
7493	571.9281616	79.2101059
7494	571.9524536	79.2073288
7495	572.1384888	79.21839142
7496	572.2011719	79.2488327
7497	572.2129517	79.25713348
7498	572.2004395	79.30140686
7499	572.3148193	79.27096558
7500	572.2971802	79.32907867
7501	572.4763794	79.35675049
7502	572.4719238	79.35398102
7503	572.5192261	79.35398102
7504	572.692627	79.35675049
7505	572.8334351	79.40102386
7506	572.9412231	79.42592621
7507	573.0783691	79.43422699
7508	573.1610107	79.43145752
7509	573.2229614	79.42592621
7510	573.227356	79.45359802
7511	573.2799683	79.44529724
7512	573.3662109	79.49233246
7513	573.3764648	79.4646759
7514	573.4434815	79.52277374
7515	573.6294556	79.54490662
7516	573.6029663	79.52553558
7517	573.6942139	79.57257843
7518	573.8189697	79.56704712
7519	573.8919067	79.6113205
7520	574.0689697	79.6113205
7521	574.2304688	79.60301971
7522	574.3057251	79.63622284
7523	574.3765259	79.65005493
7524	574.4134522	79.67219543
7525	574.6905518	79.68602753
7526	574.6633301	79.68326569
7527	574.8218994	79.68602753
7528	574.8358765	79.69986725
7529	574.8748779	79.74967194
7530	574.9561157	79.74137115
7531	575.1123657	79.77180481
7532	575.187561	79.76074219
7533	575.2810669	79.82161713
7534	575.3666382	79.8077774
7535	575.4677124	79.81054688
7536	575.5552979	79.84928894
7537	575.5877686	79.85205078
7538	575.7240601	79.84651947
7539	575.6902466	79.87695313
7540	575.6511841	79.90740204
7541	575.822937	79.91292572
7542	575.9289551	79.93229675
7543	575.9135132	79.94613647
7544	575.9880371	79.9793396
7545	576.1973877	80.01807404
7546	576.2946167	79.98487091
7547	576.374939	80.02084351
7548	576.6091919	80.01254272
7549	576.6828613	80.02084351
7550	576.6734009	80.06234741
7551	576.8259277	80.04298401
7552	576.8621216	80.08171844
7553	576.9312744	80.08725739
7554	577.0217896	80.09001923
7555	577.0115967	80.12599182
7556	577.1205444	80.11492157
7557	577.2820435	80.14536285
7558	577.3608398	80.17579651
7559	577.267273	80.19516754
7560	577.3726196	80.19515991
7561	577.5184937	80.22006989
7562	577.6525879	80.21453857
7563	577.7490234	80.21453857
7564	577.9456787	80.25050354
7565	578.015686	80.25328064
7566	578.0679932	80.26434326
7567	578.1651611	80.28648376
7568	578.201294	80.31138611
7569	578.2764282	80.34182739
7570	578.3691406	80.3252182
7571	578.482544	80.35012817
7572	578.493042	80.34182739
7573	578.6092529	80.39163208
7574	578.7462158	80.36672974
7575	578.7168579	80.39440155
7576	578.8603516	80.41100311
7577	578.9700317	80.40823364
7578	578.9782105	80.43313599
7579	579.0614014	80.46910858
7580	579.1577759	80.48571014
7581	579.2735596	80.51338196
7582	579.458313	80.51061249
7583	579.531189	80.52445221
7584	579.5723267	80.51338196
7585	579.6849976	80.54105377
7586	579.7592773	80.58255768
7587	579.7617188	80.60469818
7588	579.9213257	80.59915924
7589	579.9631958	80.57978821
7590	579.9772949	80.61299896
7591	580.1098023	80.62129974
7592	580.2305298	80.64897156
7593	580.4107666	80.66557312
7594	580.4866333	80.66004944
7595	580.6588745	80.68494415
7596	580.6551514	80.69047546
7597	580.7368164	80.73197937
7598	580.7919922	80.72367859
7599	580.9134522	80.72644806
7600	581.0480957	80.74304962
7601	581.0725098	80.76795197
7602	581.1849365	80.77902222
7603	581.2040405	80.78455353
7604	581.2961426	80.81775665
7605	581.3814697	80.83159637
7606	581.4358521	80.84819794
7607	581.4403076	80.83712769
7608	581.6154175	80.85926819
7609	581.7110596	80.87310028
7610	581.6640015	80.85096741
7611	581.75	80.91184235
7612	581.8486939	80.93674469
7613	581.9501343	80.94504547
7614	582.0671387	80.95334625
7615	582.0759888	80.96994781
7616	582.2311401	80.99761963
7617	582.3084106	80.9782486
7618	582.3040161	81.0003891
7619	582.5143433	80.99485016
7620	582.5268555	81.04466248
7621	582.6298828	81.0557251
7622	582.7203369	81.0778656
7623	582.8717651	81.08616638
7624	582.9777222	81.06957245
7625	583.1144409	81.10829926
7626	583.2049561	81.14151001
7627	583.2092896	81.13043976
7628	583.1821289	81.15811157
7629	583.397644	81.17747498
7630	583.4815674	81.1913147
7631	583.4373169	81.19129944
7632	583.633667	81.22728729
7633	583.6925049	81.21344757
7634	583.6836548	81.22174835
7635	583.8601074	81.26602173
7636	583.9468384	81.25495911
7637	584.0209961	81.27156067
7638	584.2166748	81.30476379
7639	584.3143921	81.31859589
7640	584.4121704	81.3102951
7641	584.378418	81.34350586
7642	584.4019775	81.3822403
7643	584.498169	81.39884186
7644	584.6326904	81.41821289
7645	584.8128052	81.39608002
7646	584.8562012	81.41544342
7647	584.9547119	81.41268921
7648	585.0001831	81.45141602
7649	585.1383667	81.49292755
7650	585.2669678	81.46801758
7651	585.2442017	81.50399017
7652	585.4271851	81.52613068
7653	585.4573364	81.53166199
7654	585.5345459	81.53720093
7655	585.6042481	81.5593338
7656	585.6902466	81.57593536
