No.	T	dL
3646	244.831604	27.68175125
3647	244.9135132	27.68728256
3648	245.1555481	27.67898178
3649	245.1043396	27.67898178
3650	245.1024628	27.69558334
3651	245.2290497	27.72879028
3652	245.2383575	27.71772003
3653	245.3411865	27.73709106
3654	245.4272766	27.76476288
3655	245.5319367	27.77029419
3656	245.7063751	27.79243088
3657	245.7956696	27.80903625
3658	245.9514618	27.80903625
3659	245.9389038	27.84777451
3660	246.1091003	27.85054016
3661	246.2792511	27.84223938
3662	246.3131867	27.84500504
3663	246.2885742	27.86714172
3664	246.3680573	27.88097763
3665	246.3359833	27.87821198
3666	246.3889771	27.91971588
3667	246.5144653	27.92248535
3668	246.6055756	27.96398926
3669	246.8142242	27.97505951
3670	246.7798462	27.96675873
3671	246.8950501	27.95568848
3672	246.9164429	27.99166107
3673	247.1013641	27.98612595
3674	247.2142487	27.97229004
3675	247.3768005	28.00549698
3676	247.3405762	28.0110321
3677	247.4120941	28.06637192
3678	247.6721649	28.0746727
3679	247.820282	28.06360626
3680	247.8657684	28.10787964
3681	247.9052277	28.08850861
3682	247.9186859	28.11894608
3683	247.9641724	28.10511017
3684	248.1424103	28.13278198
3685	248.2241058	28.14938354
3686	248.2032318	28.16875458
3687	248.3647156	28.16598511
3688	248.3772583	28.17982101
3689	248.4747162	28.19642258
3690	248.5303803	28.20749283
3691	248.6825562	28.2019577
3692	248.7261658	28.21579361
3693	248.7767334	28.21579361
3694	248.8792419	28.26006699
3695	248.9298248	28.26006699
3696	248.9993897	28.2877388
3697	249.15242	28.29050446
3698	249.3903046	28.28496933
3699	249.4978485	28.3154068
3700	249.5868683	28.32370758
3701	249.6457367	28.30987549
3702	249.6693726	28.30710602
3703	249.6457367	28.34861374
3704	249.7315064	28.40672302
3705	249.9127197	28.41778946
3706	249.8700714	28.41225433
3707	249.8172455	28.39841843
3708	249.9548798	28.43439102
3709	250.0415497	28.43439102
3710	250.2194672	28.45929718
3711	250.1875	28.44822693
3712	250.2523651	28.45929718
3713	250.4673462	28.50633621
3714	250.6049042	28.49803543
3715	250.6845551	28.52293777
3716	250.8072815	28.52017212
3717	250.9364777	28.53953934
3718	250.944809	28.55614471
3719	250.931366	28.55614471
3720	251.029541	28.56167603
3721	251.0943604	28.57274628
3722	251.1999054	28.58381271
3723	251.2369537	28.58104706
3724	251.5188446	28.60041428
3725	251.676178	28.641922
3726	251.7802887	28.63915634
3727	251.7705841	28.65852356
3728	251.9514923	28.63085556
3729	251.9917297	28.66682434
3730	252.1175537	28.67512512
3731	252.2271881	28.67512512
3732	252.1846466	28.68619537
3733	252.2766876	28.67235947
3734	252.4242096	28.7193985
3735	252.4126434	28.73600388
3736	252.5189972	28.74983597
3737	252.6572723	28.78027725
3738	252.6272278	28.8051796
3739	252.8089294	28.82178116
3740	252.7580719	28.8051796
3741	252.8306427	28.81348038
3742	252.9624023	28.78304291
3743	252.9684143	28.82454681
3744	252.9716492	28.86051941
3745	253.0294342	28.87158966
3746	253.1024323	28.87712479
3747	253.2965546	28.90479279
3748	253.4305725	28.90202713
3749	253.5058899	28.90202713
3750	253.4282532	28.91032791
3751	253.62323	28.92969894
3752	253.7923126	28.92692947
3753	253.7622986	28.95183563
3754	253.9188843	28.9324646
3755	254.105484	29.00717545
3756	254.1539459	28.97950363
3757	254.3086548	29.01271057
3758	254.4711762	29.03207779
3759	254.4979553	29.03207779
3760	254.6586151	29.07081604
3761	254.7430725	29.0459137
3762	254.7998505	29.07358551
3763	254.9549103	29.09295273
3764	254.9415436	29.09848785
3765	255.1228943	29.15659714
3766	255.1856537	29.1233902
3767	255.2341003	29.1731987
3768	255.1907349	29.14552689
3769	255.2751617	29.18426895
3770	255.33284	29.18426895
3771	255.3752747	29.18149948
3772	255.4984283	29.21193695
3773	255.5994873	29.20640564
3774	255.6755676	29.24237442
3775	255.8969421	29.25621033
3776	255.9172211	29.26451111
3777	255.8854065	29.25344467
3778	255.9163055	29.27281189
3779	256.0952148	29.29771805
3780	256.1343994	29.28111649
3781	256.2690125	29.33922195
3782	256.3566284	29.35305786
3783	256.4995117	29.32262039
3784	256.6539307	29.35582733
3785	256.7451477	29.35859299
3786	256.8847656	29.39456558
3787	256.9805908	29.41116714
3788	256.9165649	29.43053818
3789	256.9681397	29.42500305
3790	257.1275635	29.39179611
3791	257.1953125	29.44160461
3792	257.3380737	29.45544052
3793	257.4790344	29.47757721
3794	257.4541626	29.45820618
3795	257.5683594	29.46097565
3796	257.5632935	29.46650696
3797	257.5844727	29.47757721
3798	257.6576843	29.53845215
3799	257.7521057	29.52185059
3800	257.8786926	29.5412178
3801	257.9196777	29.53291702
3802	257.9924316	29.53291702
3803	258.0481262	29.55505371
3804	258.3776856	29.57995987
3805	258.3928833	29.61039734
3806	258.4968872	29.62422943
3807	258.5921326	29.63253403
3808	258.6229858	29.61316299
3809	258.7605591	29.62422943
3810	258.8433228	29.61316299
3811	259.0039063	29.64083481
3812	259.0089417	29.69340897
3813	259.0250549	29.6768074
3814	259.0457459	29.68233871
3815	259.1524658	29.69340897
3816	259.1699524	29.69340897
3817	259.2550049	29.70724487
3818	259.4417419	29.7044754
3819	259.498291	29.74598312
3820	259.6265564	29.74874878
3821	259.690033	29.77088547
3822	259.7226563	29.78748703
3823	259.9226379	29.78472137
3824	259.917572	29.82345963
3825	260.0908203	29.83176041
3826	260.2048035	29.84559631
3827	260.2856751	29.83729553
3828	260.3206177	29.88986969
3829	260.4249268	29.87049866
3830	260.6128235	29.87049866
3831	260.5255432	29.91477203
3832	260.5848084	29.9037056
3833	260.7805481	29.95074463
3834	260.7919922	29.95074463
3835	261.0533142	29.9535141
3836	261.0583801	29.9535141
3837	260.9508972	29.96458054
3838	261.0358887	30.00885391
3839	261.0726013	29.98395157
3840	261.2374878	30.01161957
3841	261.228302	30.04205704
3842	261.5111084	30.0309906
3843	261.7489014	30.04482651
3844	261.7332764	30.05589294
3845	261.7199707	30.08909988
3846	261.8971558	30.07249451
3847	262.0252075	30.08356476
3848	262.1931152	30.08909988
3849	262.1348572	30.09186554
3850	262.1458435	30.12230301
3851	262.2330627	30.14997482
3852	262.3711548	30.1444397
3853	262.4137878	30.1582756
3854	262.6280212	30.16104126
3855	262.7371826	30.18594742
3856	262.7926941	30.19701385
3857	262.8325806	30.23575211
3858	262.895874	30.24128723
3859	262.8642273	30.24405289
3860	263.0678101	30.23852158
3861	263.0669251	30.22745132
3862	263.1109314	30.27725983
3863	263.146698	30.22745132
3864	263.2732544	30.24682236
3865	263.360321	30.25512314
3866	263.4767761	30.29939651
3867	263.5821838	30.29109573
3868	263.6976929	30.33259964
3869	263.6729431	30.36857224
3870	263.8603821	30.37133789
3871	263.9749451	30.38794327
3872	264.0812378	30.3851738
3873	264.0729981	30.4349823
3874	264.1055298	30.42114639
3875	264.1966858	30.41284561
3876	264.3529053	30.4349823
3877	264.4335327	30.4349823
3878	264.5407105	30.45158386
3879	264.6817627	30.42944717
3880	264.7971802	30.47649002
3881	264.8013001	30.5124588
3882	264.9464417	30.49862671
3883	265.0352478	30.54013062
3884	265.1528931	30.52352905
3885	265.2261658	30.5484314
3886	265.1629944	30.53182983
3887	265.1140137	30.56503296
3888	265.2059937	30.57886887
3889	265.3058167	30.54289627
3890	265.4856873	30.58440399
3891	265.4692078	30.58440399
3892	265.7163391	30.6397438
3893	265.8746338	30.65357971
3894	265.9551697	30.6480484
3895	266.1326904	30.66464996
3896	266.1011353	30.65634918
3897	266.0837708	30.68401718
3898	266.0928955	30.68401718
3899	266.1633301	30.69508743
3900	266.3531799	30.71722412
3901	266.3581848	30.70615387
3902	266.4062195	30.72829056
3903	266.5868835	30.73382568
3904	266.6522522	30.76702881
3905	266.8653259	30.75596237
3906	266.807251	30.76426315
3907	266.9398499	30.76702881
3908	267.1048889	30.7891655
3909	267.2936707	30.82513809
3910	267.2456665	30.81960297
3911	267.3096619	30.84173965
3912	267.4851379	30.86664581
3913	267.5984802	30.85280991
3914	267.5779114	30.86664581
3915	267.7076721	30.86941147
3916	267.6729431	30.89984894
3917	267.8908997	30.9164505
3918	267.988678	30.94412231
3919	268.0142517	30.96072388
3920	268.0978394	30.99669647
3921	268.2161255	31.00499725
3922	268.2741394	31.00499725
3923	268.4495239	30.99669647
3924	268.5166626	30.99116135
3925	268.5166321	31.0160675
3926	268.663208	31.02713394
3927	268.7558899	31.06310654
3928	269.0197449	31.08247757
3929	269.0288696	31.07417679
3930	269.1380005	31.10461426
3931	269.2091675	31.11291504
3932	269.3374023	31.10184479
3933	269.3068543	31.10461426
3934	269.2954102	31.14335251
3935	269.4565125	31.17378998
3936	269.4820862	31.18762589
3937	269.5947876	31.18762589
3938	269.6682434	31.1931572
3939	269.769989	31.1931572
3940	269.787323	31.20146179
3941	269.9031982	31.22359848
3942	270.0669251	31.23743057
3943	270.0975037	31.24850082
3944	270.1718445	31.30107498
3945	270.3305664	31.2927742
3946	270.3894043	31.33704758
3947	270.3948364	31.35088348
3948	270.5380249	31.35088348
3949	270.5339356	31.34811401
3950	270.7016907	31.3702507
3951	270.7090149	31.35641479
3952	270.7792053	31.34811401
3953	270.7099304	31.38685226
3954	270.8403015	31.41175842
3955	270.994812	31.41452408
3956	271.1420288	31.45326233
3957	271.2632752	31.45879745
3958	271.3822327	31.47816849
3959	271.5977173	31.46986389
3960	271.6524048	31.48923492
3961	271.7020569	31.48646927
3962	271.8464661	31.50307083
3963	271.8109436	31.51690674
3964	271.8983765	31.51137161
3965	272.0518799	31.51690674
3966	272.1725769	31.54180908
3967	272.2244873	31.55287933
3968	272.2449951	31.5694809
3969	272.25	31.59161758
3970	272.2244873	31.58054733
3971	272.405304	31.57501602
3972	272.4062195	31.62205505
3973	272.5892334	31.6109848
3974	272.5837708	31.61375427
3975	272.7749634	31.60545349
3976	272.8673706	31.63865662
3977	272.9415894	31.65249252
3978	273.0676575	31.67186356
3979	273.2746887	31.70230103
3980	273.2032776	31.69953156
3981	273.350708	31.71890259
3982	273.339325	31.72443771
3983	273.3820801	31.74934006
3984	273.6500855	31.75210571
3985	273.6896362	31.76594162
3986	273.7333374	31.78531265
3987	273.86026	31.78254318
3988	273.9098206	31.810215
3989	273.9725952	31.81851578
3990	274.0844727	31.84341621
3991	274.3186951	31.82958412
3992	274.4241638	31.80744934
3993	274.4423523	31.86555672
3994	274.4159851	31.8378849
3995	274.42099	31.84341621
3996	274.5205689	31.86555672
3997	274.6201172	31.86278725
3998	274.7092285	31.895998
3999	274.8460693	31.90152931
4000	274.8542175	31.93473244
4001	274.9819641	31.94026375
4002	275.0692139	31.951334
4003	275.1828308	31.99283791
4004	275.2455444	31.97623634
4005	275.3873291	31.99560738
4006	275.5040588	31.98730659
4007	275.6335449	32.00944519
4008	275.5872192	32.02604675
4009	275.6630859	32.02327728
4010	275.7553101	32.0509491
4011	275.7634888	32.05371857
4012	275.8829346	32.07862091
4013	276.0187378	32.08415222
4014	276.1445618	32.08415222
4015	276.1817932	32.10629272
4016	276.4065857	32.11735535
4017	276.486908	32.12565613
4018	276.4260864	32.11459351
4019	276.5354919	32.14502716
4020	276.6285706	32.13672638
4021	276.6212769	32.18099976
4022	276.6385498	32.18099976
4023	276.7947083	32.16716766
4024	277.0112	32.19207001
4025	277.0620422	32.23080444
4026	277.1709595	32.24741364
4027	277.2939453	32.26677704
4028	277.3633728	32.27231598
4029	277.3674316	32.30828857
4030	277.4971924	32.3055191
4031	277.5244446	32.34979248
4032	277.5285339	32.3055191
4033	277.6459961	32.33595276
4034	277.6600952	32.34702301
4035	277.8220215	32.36086273
4036	277.9018555	32.36639404
4037	278.1014099	32.35809326
4038	278.1236267	32.38299561
4039	278.1730652	32.37469482
4040	278.1730347	32.4189682
4041	278.2723694	32.42726898
4042	278.4007263	32.42449951
4043	278.6233215	32.45217133
4044	278.6858521	32.48537445
4045	278.8354797	32.49921417
4046	278.950592	32.47154236
4047	279.113739	32.50751495
4048	279.0611877	32.49367523
4049	278.9832153	32.51581573
4050	279.0385132	32.54901886
4051	279.0974426	32.52964783
4052	279.2338562	32.56562042
4053	279.267395	32.57115936
4054	279.5057068	32.59606171
4055	279.6280518	32.58499146
4056	279.57547	32.6098938
4057	279.6583862	32.64586639
4058	279.8341675	32.62926483
4059	279.9433289	32.64586639
4060	280.0343323	32.65970612
4061	280.1887817	32.67353821
4062	280.1543579	32.6873703
4063	280.2888794	32.70397949
4064	280.3495483	32.75101471
4065	280.5071106	32.71781158
4066	280.5089111	32.75655365
4067	280.5211182	32.76208496
4068	280.6950073	32.75931549
4069	280.7755737	32.79528809
4070	280.735321	32.77868652
4071	280.8403015	32.8229599
4072	280.9321899	32.83679199
4073	280.9353638	32.84233093
4074	281.1141663	32.83126068
4075	281.2765808	32.83956146
4076	281.3471985	32.86723328
4077	281.4671021	32.85340118
4078	281.4824829	32.90873718
4079	281.5440369	32.90320587
4080	281.7883301	32.91980743
4081	281.9597778	32.95578003
4082	282.0556641	32.93917847
4083	282.1081238	32.9585495
4084	282.141571	32.9779129
4085	282.03125	32.99175262
4086	282.1854553	33.00558472
4087	282.3473511	33.00282288
4088	282.4924927	33.03048706
4089	282.5680237	33.0138855
4090	282.5621338	33.05815887
4091	282.6832886	33.05539703
4092	282.808075	33.07476044
4093	282.9039002	33.08583069
4094	282.939148	33.09690094
4095	283.1217651	33.11903381
4096	283.3323669	33.11903381
4097	283.3337402	33.12457275
4098	283.3716736	33.11903381
4099	283.3635559	33.1494751
4100	283.3979187	33.15500641
4101	283.5289307	33.16330719
4102	283.6558838	33.17437744
4103	283.763855	33.17437744
4104	283.7991028	33.19651794
4105	283.8040466	33.21311951
4106	283.8976135	33.23525238
4107	284.096344	33.24355316
4108	284.1559753	33.26292419
4109	284.2747192	33.25462341
4110	284.3330078	33.28229523
4111	284.2291565	33.30719757
4112	284.3754578	33.29612732
4113	284.441864	33.28229523
4114	284.5046082	33.32933044
4115	284.5524902	33.34317017
4116	284.7831726	33.38744354
4117	284.8960571	33.37637329
4118	284.9727783	33.40127563
4119	285.0287781	33.4040451
4120	285.1027832	33.4400177
4121	285.1691589	33.42341614
4122	285.3230591	33.43447876
4123	285.3492432	33.46215057
4124	285.4972534	33.44278717
4125	285.5030823	33.45661926
4126	285.7991028	33.45938873
4127	285.750824	33.46215057
4128	285.8072205	33.49812317
4129	285.9854126	33.50089264
4130	285.9624329	33.53962708
4131	286.0982056	33.54793549
4132	286.1775818	33.58113861
4133	286.2641907	33.57006836
4134	286.3534851	33.57836914
4135	286.577179	33.63371277
4136	286.521698	33.59774017
4137	286.6705322	33.60881042
4138	286.7218933	33.5949707
4139	286.7147217	33.61434174
4140	286.7791748	33.63647461
4141	286.8224487	33.66414642
4142	286.8819885	33.67798615
4143	286.9311218	33.65031433
4144	287.0879822	33.69458771
4145	287.205658	33.68904877
4146	287.302124	33.7084198
4147	287.3814392	33.7084198
4148	287.4328308	33.70288849
4149	287.6288452	33.76099396
4150	287.5977783	33.76376343
4151	287.664917	33.78866577
4152	287.7676392	33.78313446
4153	287.7717285	33.79973602
4154	287.8649902	33.79696655
4155	288.1073608	33.79696655
4156	288.2713318	33.83016968
4157	288.3483276	33.83293915
4158	288.5032959	33.85231018
4159	288.6298218	33.86891174
4160	288.7131348	33.86338043
4161	288.626709	33.87721252
4162	288.664032	33.88551331
4163	288.8968811	33.89658356
4164	288.8599243	33.91595459
4165	288.842804	33.92701721
4166	288.991394	33.9436264
4167	289.0144043	33.94915771
4168	289.1611633	33.99066162
4169	289.2133484	33.99066162
4170	289.2826843	34.00173187
4171	289.291687	33.99620056
4172	289.4443054	34.04323578
4173	289.5739136	34.05153656
4174	289.643219	34.06813812
4175	289.7233582	34.07090759
4176	289.7584534	34.05983734
4177	289.8691406	34.10964966
4178	289.9321289	34.10688019
4179	289.9744263	34.10964966
4180	290.144043	34.15392303
4181	290.292511	34.13178253
4182	290.427002	34.16222382
4183	290.4981079	34.16498566
4184	290.6797791	34.22032928
4185	290.7603149	34.20925903
4186	290.664978	34.22032928
4187	290.736023	34.23970032
4188	290.9086914	34.23693085
4189	290.8925171	34.26183319
4190	290.9455872	34.25353241
4191	291.0139465	34.26460266
4192	291.1052246	34.27843475
4193	291.200531	34.30057526
4194	291.2886658	34.30887604
4195	291.3399048	34.29780579
4196	291.5224304	34.33377838
4197	291.6577454	34.35868073
4198	291.6707764	34.38082123
4199	291.7188416	34.37252045
4200	291.8473816	34.37805176
4201	292.03479	34.40572357
4202	292.1489258	34.39189148
4203	292.2814941	34.42785645
4204	292.2450867	34.44722748
4205	292.4656677	34.47212982
4206	292.6220093	34.46936798
4207	292.6278687	34.46382904
4208	292.6390686	34.51087189
4209	292.8174133	34.52194214
4210	292.8133545	34.52194214
4211	292.8735352	34.54684448
4212	292.9638367	34.54407501
4213	293.1039429	34.55237579
4214	293.1699524	34.57174683
4215	293.1479492	34.57727814
4216	293.319458	34.57174683
4217	293.4065857	34.59388733
4218	293.5188294	34.62432098
4219	293.5457459	34.62432098
4220	293.7271423	34.64369202
4221	293.800293	34.63539124
4222	293.8259277	34.66582489
4223	293.945282	34.65476227
4224	294.0175781	34.70456696
4225	294.0162048	34.71839905
4226	294.1086731	34.73223877
4227	294.2626038	34.73223877
4228	294.3007507	34.7516098
4229	294.3146362	34.74330902
4230	294.4227905	34.76544189
4231	294.6520386	34.77374268
4232	294.6570129	34.77927399
4233	294.6470947	34.77374268
4234	294.6910706	34.82078552
4235	294.7723084	34.8069458
4236	294.8731995	34.84845734
4237	294.9700928	34.84845734
4238	295.142334	34.87889099
4239	295.2876587	34.90103149
4240	295.3522339	34.90933228
4241	295.3903503	34.90379333
4242	295.5105286	34.92316437
4243	295.5585327	34.97573853
4244	295.6885376	34.97296906
4245	295.76474	34.98680878
4246	295.833374	34.98403931
4247	295.8486023	35.00064087
4248	295.9494629	35.0200119
4249	296.0655823	35.0200119
4250	296.2596436	35.04768372
4251	296.2753601	35.03384399
4252	296.4035339	35.03661346
4253	296.4743652	35.03384399
4254	296.515564	35.05045319
4255	296.5496521	35.06705475
4256	296.6114502	35.07258606
4257	296.7924805	35.11408997
4258	296.9331665	35.12239075
4259	297.0881958	35.13069153
4260	297.2449951	35.14453125
4261	297.3771057	35.16390228
4262	297.2270508	35.17220306
4263	297.3260498	35.16390228
4264	297.3560791	35.18603516
4265	297.4331055	35.1915741
4266	297.5078735	35.2109375
4267	297.5867004	35.20540619
4268	297.6086731	35.21647644
4269	297.7685547	35.25798035
4270	297.7466126	35.24414825
4271	297.8795776	35.25521088
4272	297.9064636	35.2690506
4273	298.0022888	35.2690506
4274	298.0922546	35.28288269
4275	298.197937	35.31885529
4276	298.3040161	35.30225372
4277	298.3407288	35.34929657
4278	298.3940125	35.35205841
4279	298.5466309	35.36035919
4280	298.7372742	35.36865997
4281	298.9659729	35.39080048
4282	298.9906006	35.40187073
4283	299.1955261	35.42677307
4284	299.2214356	35.41017151
4285	299.3163147	35.42123413
4286	299.4071045	35.44890594
4287	299.43396	35.49871826
4288	299.507782	35.5014801
4289	299.505127	35.51808167
4290	299.5118103	35.50701904
4291	299.6576233	35.51531982
4292	299.6795654	35.54299164
4293	299.7533875	35.56789398
4294	299.9389648	35.5955658
4295	300.0377808	35.62046814
4296	300.107544	35.62599945
4297	300.2112732	35.61216736
4298	300.3338013	35.62322998
4299	300.3789673	35.61769867
4300	300.3807373	35.65090179
4301	300.5282898	35.65367126
4302	300.5832825	35.64537048
4303	300.5711975	35.67027283
4304	300.7897949	35.68964386
4305	300.8345032	35.69241333
4306	301.0588684	35.72007751
4307	301.0888672	35.72007751
4308	301.1478272	35.70624542
4309	301.288147	35.7505188
4310	301.4936829	35.74498749
4311	301.443634	35.78926086
4312	301.5982361	35.80586243
4313	301.6152344	35.81139374
4314	301.7001038	35.81416321
4315	301.8006287	35.82246399
4316	301.8605042	35.82246399
4317	301.7974854	35.82246399
4318	301.961853	35.89163971
4319	301.9949341	35.86119843
4320	302.0914307	35.85289764
4321	302.1463318	35.91101074
4322	302.1990662	35.90270996
4323	302.2071228	35.92207336
4324	302.4571838	35.90824127
4325	302.2575989	35.93591309
4326	302.4759522	35.93037415
4327	302.7250977	35.9635849
4328	302.7769165	35.96911621
4329	302.7688599	35.9995575
4330	302.9403076	36.01615906
4331	302.9702454	35.98848724
4332	302.9063721	36.00231934
4333	303.1112976	36.0189209
4334	303.2648315	36.0410614
4335	303.3853455	36.05766296
4336	303.5406799	36.077034
4337	303.528595	36.09916687
4338	303.6062927	36.08810425
4339	303.6741028	36.11023712
4340	303.7298889	36.13237
4341	303.7736206	36.14620972
4342	304.0582886	36.14620972
4343	304.1497498	36.17111206
4344	304.1707153	36.18218231
4345	304.3299866	36.16834259
4346	304.2831421	36.17664337
4347	304.355835	36.20155334
4348	304.499054	36.22368622
4349	304.6096191	36.24582672
4350	304.6702881	36.24305725
4351	304.7140198	36.2541275
4352	304.7697449	36.27902985
4353	304.8384399	36.28733063
4354	304.9200134	36.30116272
4355	304.9865112	36.28456116
4356	305.1069031	36.33990479
4357	305.3177795	36.33436584
4358	305.4261169	36.36203766
4359	305.5553589	36.38140869
4360	305.6030884	36.39247894
4361	305.5692139	36.38140869
4362	305.7363586	36.42568207
4363	305.7564087	36.43121338
4364	305.8067932	36.39801025
4365	305.9828186	36.43675232
4366	306.0095825	36.44228363
4367	306.1766968	36.45335388
4368	306.205658	36.48655701
4369	306.3549194	36.47272491
4370	306.4293213	36.52529907
4371	306.5006409	36.51699829
4372	306.5197754	36.52806091
4373	306.5019531	36.53913116
4374	306.6342773	36.54190063
4375	306.624054	36.56957245
4376	306.6489563	36.54743195
4377	306.8668213	36.58894348
4378	307.0057678	36.58617401
4379	307.1567688	36.59724426
4380	307.2044373	36.59170532
4381	307.1875	36.60277557
4382	307.3117371	36.64981842
4383	307.5223694	36.6581192
4384	307.5531006	36.65534973
4385	307.5473328	36.69962311
4386	307.7298889	36.70792389
4387	307.8919067	36.71069336
4388	307.8945923	36.71069336
4389	308.0637817	36.75496674
4390	308.2244568	36.75772858
4391	308.2324524	36.78816986
4392	308.3001404	36.78263092
4393	308.3366089	36.80477142
4394	308.414093	36.82414246
4395	308.5511169	36.79647064
4396	308.6165466	36.82137299
4397	308.779419	36.8269043
4398	308.8110352	36.84351349
4399	308.8866577	36.85457611
4400	308.8995667	36.86011505
4401	308.9414063	36.87117767
4402	309.1318054	36.89608765
4403	309.1972046	36.91822052
4404	309.2865906	36.92098999
4405	309.4187317	36.95142365
4406	309.5299377	36.94312286
4407	309.514801	36.9486618
4408	309.6486816	36.9846344
4409	309.6842651	36.96526337
4410	309.7518616	37.00123596
4411	309.8550415	37.00953674
4412	310.0049133	37.03720856
4413	310.0684815	37.03166962
4414	310.1418457	37.02890015
4415	310.0862732	37.07041168
4416	310.2023315	37.04273987
4417	310.2192078	37.0980835
4418	310.3370361	37.10914612
4419	310.4850769	37.12574768
4420	310.530426	37.13404846
4421	310.7388916	37.12298584
4422	310.8704834	37.16172028
4423	310.9033814	37.16172028
4424	311.0860291	37.17279053
4425	311.1651001	37.18663025
4426	311.1344605	37.18663025
4427	311.1917419	37.21429443
4428	311.213562	37.21429443
4429	311.2424622	37.25856781
4430	311.3681641	37.23643494
4431	311.4237366	37.26686859
4432	311.5357056	37.26410675
4433	311.758728	37.26133728
4434	312.0274658	37.30007935
4435	312.0621033	37.30007935
4436	312.1096497	37.34711456
4437	312.1234436	37.36095428
4438	312.1651611	37.33881378
4439	312.3285828	37.3886261
4440	312.2761841	37.3526535
4441	312.1966858	37.40522766
4442	312.3215027	37.39415741
4443	312.521759	37.41905975
4444	312.6505737	37.44120026
4445	312.6949463	37.45226288
4446	312.843689	37.48547363
4447	312.9804382	37.47716522
4448	313.0248413	37.50483704
4449	313.236145	37.47440338
4450	313.2685242	37.49930573
4451	313.4061279	37.49930573
4452	313.3883972	37.51037598
4453	313.528656	37.58231354
4454	313.6449585	37.54080963
4455	313.5982971	37.59892273
4456	313.7510071	37.58508301
4457	313.7882385	37.60998535
4458	313.8534851	37.59062195
4459	313.9724121	37.59892273
4460	314.0101318	37.62935638
4461	314.1130371	37.62935638
4462	314.0961914	37.66809845
4463	314.2346191	37.64042664
4464	314.3149109	37.68193054
4465	314.3513184	37.6985321
4466	314.5642395	37.70130157
4467	314.6059265	37.74557495
4468	314.6751099	37.72620392
4469	314.8215027	37.75387573
4470	314.9115295	37.77600861
4471	315.0037842	37.77047729
4472	315.0915527	37.82582092
4473	315.1589661	37.80091858
4474	315.3469849	37.84242249
4475	315.2764893	37.80644989
4476	315.442749	37.85625458
4477	315.4902039	37.8479538
4478	315.5664368	37.84519196
4479	315.5633545	37.86455536
4480	315.6098938	37.86179352
4481	315.8696899	37.89499664
4482	315.9698792	37.91436768
4483	316.0274963	37.91159821
4484	316.0221558	37.95864105
4485	316.2379761	37.95034027
4486	316.2694702	37.96417236
4487	316.4148254	37.95587158
4488	316.520752	37.99184418
4489	316.5136414	37.99737549
4490	316.5947266	38.03611755
4491	316.6084595	38.03611755
4492	316.6164551	38.01951599
4493	316.7329712	38.06378937
4494	316.8042908	38.06932068
4495	316.8269043	38.07209015
4496	317.0098877	38.08592224
4497	317.0869446	38.07485199
4498	317.2025757	38.10529327
4499	317.3616028	38.10806274
4500	317.4090271	38.14126587
4501	317.5365295	38.1384964
4502	317.6392822	38.17446899
4503	317.7154846	38.17446899
4504	317.687561	38.1966095
4505	317.815979	38.22151184
4506	317.9049683	38.19107056
4507	318.0351563	38.21874237
4508	318.0630493	38.22151184
4509	318.1609192	38.24364471
4510	318.3287048	38.26024628
4511	318.2981567	38.29068756
4512	318.4619446	38.29345703
4513	318.5934143	38.30175781
4514	318.7067566	38.30451965
4515	318.7514648	38.31835938
4516	318.6257324	38.32389069
4517	318.9625549	38.38476563
4518	319.1572876	38.36816406
4519	319.1223145	38.38476563
4520	319.1678772	38.38476563
4521	319.1342773	38.38200378
4522	319.3426819	38.429039
4523	319.3139343	38.42350769
4524	319.4855957	38.46778107
4525	319.6585999	38.44841003
4526	319.7165222	38.47331238
4527	319.7651978	38.47054291
4528	319.8204956	38.47884369
4529	319.8076782	38.50928497
4530	320.0522461	38.50375366
4531	320.1093445	38.53695679
4532	320.1340942	38.53418732
4533	320.1902771	38.5424881
4534	320.2535095	38.5424881
4535	320.2879944	38.59506226
4536	320.3844605	38.59783173
4537	320.434845	38.60613251
4538	320.5117798	38.60613251
4539	320.5997925	38.63380432
4540	320.6528626	38.64487457
4541	320.7978821	38.67253876
4542	320.904419	38.68083954
4543	321.1135254	38.71681213
4544	321.1882629	38.72788239
4545	321.3633118	38.74725342
4546	321.3876038	38.71405029
4547	321.5100403	38.74448395
4548	321.5533447	38.76385498
4549	321.6095276	38.78322601
4550	321.7318726	38.78599548
4551	321.8552246	38.80259705
4552	321.9024963	38.79982758
4553	322.0138245	38.78322601
4554	322.1755676	38.83580017
4555	322.2197571	38.83026123
4556	322.086731	38.86347198
4557	322.2431641	38.87177277
4558	322.3615418	38.86347198
4559	322.459198	38.90497589
4560	322.5448914	38.92157745
4561	322.5992432	38.92710876
4562	322.5842285	38.93541718
4563	322.6624146	38.9464798
4564	322.7834473	38.92434692
4565	322.9163818	38.97138214
4566	323.0581665	38.99352264
4567	323.1628113	38.99352264
4568	323.3381348	39.01289368
4569	323.3787842	39.00735474
4570	323.4829712	39.02119446
4571	323.5774536	39.04886627
4572	323.6533814	39.0460968
4573	323.6878052	39.05992889
4574	323.7231445	39.05439758
4575	323.8030701	39.07653046
4576	323.8927002	39.07929993
4577	323.9134522	39.11250305
4578	323.9792175	39.12910461
4579	324.0944214	39.1235733
4580	324.2343445	39.12634277
4581	324.294342	39.13187408
4582	324.3464661	39.15677643
4583	324.4814758	39.17337799
4584	324.4095764	39.17337799
4585	324.6182861	39.19551849
